Date,Open,High,Low,Close,Adj Close,Volume,Open_lag1,Open_lag2,Open_lag3,Open_lag4,Open_lag5,Open_lag6,Open_lag7,High_lag1,High_lag2,High_lag3,High_lag4,High_lag5,High_lag6,High_lag7,Low_lag1,Low_lag2,Low_lag3,Low_lag4,Low_lag5,Low_lag6,Low_lag7,Close_lag1,Close_lag2,Close_lag3,Close_lag4,Close_lag5,Close_lag6,Close_lag7,Adj Close_lag1,Adj Close_lag2,Adj Close_lag3,Adj Close_lag4,Adj Close_lag5,Adj Close_lag6,Adj Close_lag7,Volume_lag1,Volume_lag2,Volume_lag3,Volume_lag4,Volume_lag5,Volume_lag6,Volume_lag7
2/7/2021,39250.19141,39621.83594,37446.15234,38903.44141,38903.44141,65500641143.0,38138.38672,36931.54688,37475.10547,35510.82031,33533.19922,33114.57813,34270.87891,40846.54688,38225.90625,38592.17578,37480.1875,35896.88281,34638.21484,34288.33203,38138.38672,36658.76172,36317.5,35443.98438,33489.21875,32384.22852,32270.17578,39266.01172,38144.30859,36926.06641,37472.08984,35510.28906,33537.17578,33114.35938,39266.01172,38144.30859,36926.06641,37472.08984,35510.28906,33537.17578,33114.35938,71326033653.0,58598066402.0,68838074392.0,61166818159.0,63088585433.0,61400400660.0,52754542671.0
2/8/2021,38886.82813,46203.92969,38076.32422,46196.46484,46196.46484,101000000000.0,39250.19141,38138.38672,36931.54688,37475.10547,35510.82031,33533.19922,33114.57813,39621.83594,40846.54688,38225.90625,38592.17578,37480.1875,35896.88281,34638.21484,37446.15234,38138.38672,36658.76172,36317.5,35443.98438,33489.21875,32384.22852,38903.44141,39266.01172,38144.30859,36926.06641,37472.08984,35510.28906,33537.17578,38903.44141,39266.01172,38144.30859,36926.06641,37472.08984,35510.28906,33537.17578,65500641143.0,71326033653.0,58598066402.0,68838074392.0,61166818159.0,63088585433.0,61400400660.0
2/9/2021,46184.99219,48003.72266,45166.96094,46481.10547,46481.10547,91809846886.0,38886.82813,39250.19141,38138.38672,36931.54688,37475.10547,35510.82031,33533.19922,46203.92969,39621.83594,40846.54688,38225.90625,38592.17578,37480.1875,35896.88281,38076.32422,37446.15234,38138.38672,36658.76172,36317.5,35443.98438,33489.21875,46196.46484,38903.44141,39266.01172,38144.30859,36926.06641,37472.08984,35510.28906,46196.46484,38903.44141,39266.01172,38144.30859,36926.06641,37472.08984,35510.28906,101000000000.0,65500641143.0,71326033653.0,58598066402.0,68838074392.0,61166818159.0,63088585433.0
2/10/2021,46469.76172,47145.56641,43881.15234,44918.18359,44918.18359,87301089896.0,46184.99219,38886.82813,39250.19141,38138.38672,36931.54688,37475.10547,35510.82031,48003.72266,46203.92969,39621.83594,40846.54688,38225.90625,38592.17578,37480.1875,45166.96094,38076.32422,37446.15234,38138.38672,36658.76172,36317.5,35443.98438,46481.10547,46196.46484,38903.44141,39266.01172,38144.30859,36926.06641,37472.08984,46481.10547,46196.46484,38903.44141,39266.01172,38144.30859,36926.06641,37472.08984,91809846886.0,101000000000.0,65500641143.0,71326033653.0,58598066402.0,68838074392.0,61166818159.0
2/11/2021,44898.71094,48463.46875,44187.76172,47909.33203,47909.33203,81388911810.0,46469.76172,46184.99219,38886.82813,39250.19141,38138.38672,36931.54688,37475.10547,47145.56641,48003.72266,46203.92969,39621.83594,40846.54688,38225.90625,38592.17578,43881.15234,45166.96094,38076.32422,37446.15234,38138.38672,36658.76172,36317.5,44918.18359,46481.10547,46196.46484,38903.44141,39266.01172,38144.30859,36926.06641,44918.18359,46481.10547,46196.46484,38903.44141,39266.01172,38144.30859,36926.06641,87301089896.0,91809846886.0,101000000000.0,65500641143.0,71326033653.0,58598066402.0,68838074392.0
2/12/2021,47877.03516,48745.73438,46424.97656,47504.85156,47504.85156,76555041196.0,44898.71094,46469.76172,46184.99219,38886.82813,39250.19141,38138.38672,36931.54688,48463.46875,47145.56641,48003.72266,46203.92969,39621.83594,40846.54688,38225.90625,44187.76172,43881.15234,45166.96094,38076.32422,37446.15234,38138.38672,36658.76172,47909.33203,44918.18359,46481.10547,46196.46484,38903.44141,39266.01172,38144.30859,47909.33203,44918.18359,46481.10547,46196.46484,38903.44141,39266.01172,38144.30859,81388911810.0,87301089896.0,91809846886.0,101000000000.0,65500641143.0,71326033653.0,58598066402.0
2/13/2021,47491.20313,48047.74609,46392.28125,47105.51563,47105.51563,70250456155.0,47877.03516,44898.71094,46469.76172,46184.99219,38886.82813,39250.19141,38138.38672,48745.73438,48463.46875,47145.56641,48003.72266,46203.92969,39621.83594,40846.54688,46424.97656,44187.76172,43881.15234,45166.96094,38076.32422,37446.15234,38138.38672,47504.85156,47909.33203,44918.18359,46481.10547,46196.46484,38903.44141,39266.01172,47504.85156,47909.33203,44918.18359,46481.10547,46196.46484,38903.44141,39266.01172,76555041196.0,81388911810.0,87301089896.0,91809846886.0,101000000000.0,65500641143.0,71326033653.0
2/14/2021,47114.50781,49487.64063,47114.50781,48717.28906,48717.28906,71248675228.0,47491.20313,47877.03516,44898.71094,46469.76172,46184.99219,38886.82813,39250.19141,48047.74609,48745.73438,48463.46875,47145.56641,48003.72266,46203.92969,39621.83594,46392.28125,46424.97656,44187.76172,43881.15234,45166.96094,38076.32422,37446.15234,47105.51563,47504.85156,47909.33203,44918.18359,46481.10547,46196.46484,38903.44141,47105.51563,47504.85156,47909.33203,44918.18359,46481.10547,46196.46484,38903.44141,70250456155.0,76555041196.0,81388911810.0,87301089896.0,91809846886.0,101000000000.0,65500641143.0
2/15/2021,48696.53516,48875.57031,46347.47656,47945.05859,47945.05859,77069903166.0,47114.50781,47491.20313,47877.03516,44898.71094,46469.76172,46184.99219,38886.82813,49487.64063,48047.74609,48745.73438,48463.46875,47145.56641,48003.72266,46203.92969,47114.50781,46392.28125,46424.97656,44187.76172,43881.15234,45166.96094,38076.32422,48717.28906,47105.51563,47504.85156,47909.33203,44918.18359,46481.10547,46196.46484,48717.28906,47105.51563,47504.85156,47909.33203,44918.18359,46481.10547,46196.46484,71248675228.0,70250456155.0,76555041196.0,81388911810.0,87301089896.0,91809846886.0,101000000000.0
2/16/2021,47944.45703,50341.10156,47201.30469,49199.87109,49199.87109,77049582886.0,48696.53516,47114.50781,47491.20313,47877.03516,44898.71094,46469.76172,46184.99219,48875.57031,49487.64063,48047.74609,48745.73438,48463.46875,47145.56641,48003.72266,46347.47656,47114.50781,46392.28125,46424.97656,44187.76172,43881.15234,45166.96094,47945.05859,48717.28906,47105.51563,47504.85156,47909.33203,44918.18359,46481.10547,47945.05859,48717.28906,47105.51563,47504.85156,47909.33203,44918.18359,46481.10547,77069903166.0,71248675228.0,70250456155.0,76555041196.0,81388911810.0,87301089896.0,91809846886.0
2/17/2021,49207.27734,52533.91406,49072.37891,52149.00781,52149.00781,80820545404.0,47944.45703,48696.53516,47114.50781,47491.20313,47877.03516,44898.71094,46469.76172,50341.10156,48875.57031,49487.64063,48047.74609,48745.73438,48463.46875,47145.56641,47201.30469,46347.47656,47114.50781,46392.28125,46424.97656,44187.76172,43881.15234,49199.87109,47945.05859,48717.28906,47105.51563,47504.85156,47909.33203,44918.18359,49199.87109,47945.05859,48717.28906,47105.51563,47504.85156,47909.33203,44918.18359,77049582886.0,77069903166.0,71248675228.0,70250456155.0,76555041196.0,81388911810.0,87301089896.0
2/18/2021,52140.97266,52474.10547,51015.76563,51679.79688,51679.79688,52054723579.0,49207.27734,47944.45703,48696.53516,47114.50781,47491.20313,47877.03516,44898.71094,52533.91406,50341.10156,48875.57031,49487.64063,48047.74609,48745.73438,48463.46875,49072.37891,47201.30469,46347.47656,47114.50781,46392.28125,46424.97656,44187.76172,52149.00781,49199.87109,47945.05859,48717.28906,47105.51563,47504.85156,47909.33203,52149.00781,49199.87109,47945.05859,48717.28906,47105.51563,47504.85156,47909.33203,80820545404.0,77049582886.0,77069903166.0,71248675228.0,70250456155.0,76555041196.0,81388911810.0
2/19/2021,51675.98047,56113.65234,50937.27734,55888.13281,55888.13281,63495496918.0,52140.97266,49207.27734,47944.45703,48696.53516,47114.50781,47491.20313,47877.03516,52474.10547,52533.91406,50341.10156,48875.57031,49487.64063,48047.74609,48745.73438,51015.76563,49072.37891,47201.30469,46347.47656,47114.50781,46392.28125,46424.97656,51679.79688,52149.00781,49199.87109,47945.05859,48717.28906,47105.51563,47504.85156,51679.79688,52149.00781,49199.87109,47945.05859,48717.28906,47105.51563,47504.85156,52054723579.0,80820545404.0,77049582886.0,77069903166.0,71248675228.0,70250456155.0,76555041196.0
2/20/2021,55887.33594,57505.22656,54626.55859,56099.51953,56099.51953,68145460026.0,51675.98047,52140.97266,49207.27734,47944.45703,48696.53516,47114.50781,47491.20313,56113.65234,52474.10547,52533.91406,50341.10156,48875.57031,49487.64063,48047.74609,50937.27734,51015.76563,49072.37891,47201.30469,46347.47656,47114.50781,46392.28125,55888.13281,51679.79688,52149.00781,49199.87109,47945.05859,48717.28906,47105.51563,55888.13281,51679.79688,52149.00781,49199.87109,47945.05859,48717.28906,47105.51563,63495496918.0,52054723579.0,80820545404.0,77049582886.0,77069903166.0,71248675228.0,70250456155.0
2/21/2021,56068.56641,58330.57031,55672.60938,57539.94531,57539.94531,51897585191.0,55887.33594,51675.98047,52140.97266,49207.27734,47944.45703,48696.53516,47114.50781,57505.22656,56113.65234,52474.10547,52533.91406,50341.10156,48875.57031,49487.64063,54626.55859,50937.27734,51015.76563,49072.37891,47201.30469,46347.47656,47114.50781,56099.51953,55888.13281,51679.79688,52149.00781,49199.87109,47945.05859,48717.28906,56099.51953,55888.13281,51679.79688,52149.00781,49199.87109,47945.05859,48717.28906,68145460026.0,63495496918.0,52054723579.0,80820545404.0,77049582886.0,77069903166.0,71248675228.0
2/22/2021,57532.73828,57533.39063,48967.56641,54207.32031,54207.32031,92052420332.0,56068.56641,55887.33594,51675.98047,52140.97266,49207.27734,47944.45703,48696.53516,58330.57031,57505.22656,56113.65234,52474.10547,52533.91406,50341.10156,48875.57031,55672.60938,54626.55859,50937.27734,51015.76563,49072.37891,47201.30469,46347.47656,57539.94531,56099.51953,55888.13281,51679.79688,52149.00781,49199.87109,47945.05859,57539.94531,56099.51953,55888.13281,51679.79688,52149.00781,49199.87109,47945.05859,51897585191.0,68145460026.0,63495496918.0,52054723579.0,80820545404.0,77049582886.0,77069903166.0
2/23/2021,54204.92969,54204.92969,45290.58984,48824.42578,48824.42578,106000000000.0,57532.73828,56068.56641,55887.33594,51675.98047,52140.97266,49207.27734,47944.45703,57533.39063,58330.57031,57505.22656,56113.65234,52474.10547,52533.91406,50341.10156,48967.56641,55672.60938,54626.55859,50937.27734,51015.76563,49072.37891,47201.30469,54207.32031,57539.94531,56099.51953,55888.13281,51679.79688,52149.00781,49199.87109,54207.32031,57539.94531,56099.51953,55888.13281,51679.79688,52149.00781,49199.87109,92052420332.0,51897585191.0,68145460026.0,63495496918.0,52054723579.0,80820545404.0,77049582886.0
2/24/2021,48835.08594,51290.13672,47213.5,49705.33203,49705.33203,63695521388.0,54204.92969,57532.73828,56068.56641,55887.33594,51675.98047,52140.97266,49207.27734,54204.92969,57533.39063,58330.57031,57505.22656,56113.65234,52474.10547,52533.91406,45290.58984,48967.56641,55672.60938,54626.55859,50937.27734,51015.76563,49072.37891,48824.42578,54207.32031,57539.94531,56099.51953,55888.13281,51679.79688,52149.00781,48824.42578,54207.32031,57539.94531,56099.51953,55888.13281,51679.79688,52149.00781,106000000000.0,92052420332.0,51897585191.0,68145460026.0,63495496918.0,52054723579.0,80820545404.0
2/25/2021,49709.08203,51948.96875,47093.85156,47093.85156,47093.85156,54506565949.0,48835.08594,54204.92969,57532.73828,56068.56641,55887.33594,51675.98047,52140.97266,51290.13672,54204.92969,57533.39063,58330.57031,57505.22656,56113.65234,52474.10547,47213.5,45290.58984,48967.56641,55672.60938,54626.55859,50937.27734,51015.76563,49705.33203,48824.42578,54207.32031,57539.94531,56099.51953,55888.13281,51679.79688,49705.33203,48824.42578,54207.32031,57539.94531,56099.51953,55888.13281,51679.79688,63695521388.0,106000000000.0,92052420332.0,51897585191.0,68145460026.0,63495496918.0,52054723579.0
2/26/2021,47180.46484,48370.78516,44454.84375,46339.76172,46339.76172,351000000000.0,49709.08203,48835.08594,54204.92969,57532.73828,56068.56641,55887.33594,51675.98047,51948.96875,51290.13672,54204.92969,57533.39063,58330.57031,57505.22656,56113.65234,47093.85156,47213.5,45290.58984,48967.56641,55672.60938,54626.55859,50937.27734,47093.85156,49705.33203,48824.42578,54207.32031,57539.94531,56099.51953,55888.13281,47093.85156,49705.33203,48824.42578,54207.32031,57539.94531,56099.51953,55888.13281,54506565949.0,63695521388.0,106000000000.0,92052420332.0,51897585191.0,68145460026.0,63495496918.0
2/27/2021,46344.77344,48253.26953,45269.02734,46188.45313,46188.45313,45910946382.0,47180.46484,49709.08203,48835.08594,54204.92969,57532.73828,56068.56641,55887.33594,48370.78516,51948.96875,51290.13672,54204.92969,57533.39063,58330.57031,57505.22656,44454.84375,47093.85156,47213.5,45290.58984,48967.56641,55672.60938,54626.55859,46339.76172,47093.85156,49705.33203,48824.42578,54207.32031,57539.94531,56099.51953,46339.76172,47093.85156,49705.33203,48824.42578,54207.32031,57539.94531,56099.51953,351000000000.0,54506565949.0,63695521388.0,106000000000.0,92052420332.0,51897585191.0,68145460026.0
2/28/2021,46194.01563,46716.42969,43241.61719,45137.76953,45137.76953,53443887451.0,46344.77344,47180.46484,49709.08203,48835.08594,54204.92969,57532.73828,56068.56641,48253.26953,48370.78516,51948.96875,51290.13672,54204.92969,57533.39063,58330.57031,45269.02734,44454.84375,47093.85156,47213.5,45290.58984,48967.56641,55672.60938,46188.45313,46339.76172,47093.85156,49705.33203,48824.42578,54207.32031,57539.94531,46188.45313,46339.76172,47093.85156,49705.33203,48824.42578,54207.32031,57539.94531,45910946382.0,351000000000.0,54506565949.0,63695521388.0,106000000000.0,92052420332.0,51897585191.0
3/1/2021,45159.50391,49784.01563,45115.09375,49631.24219,49631.24219,53891300112.0,46194.01563,46344.77344,47180.46484,49709.08203,48835.08594,54204.92969,57532.73828,46716.42969,48253.26953,48370.78516,51948.96875,51290.13672,54204.92969,57533.39063,43241.61719,45269.02734,44454.84375,47093.85156,47213.5,45290.58984,48967.56641,45137.76953,46188.45313,46339.76172,47093.85156,49705.33203,48824.42578,54207.32031,45137.76953,46188.45313,46339.76172,47093.85156,49705.33203,48824.42578,54207.32031,53443887451.0,45910946382.0,351000000000.0,54506565949.0,63695521388.0,106000000000.0,92052420332.0
3/2/2021,49612.10547,50127.51172,47228.84375,48378.98828,48378.98828,47530897720.0,45159.50391,46194.01563,46344.77344,47180.46484,49709.08203,48835.08594,54204.92969,49784.01563,46716.42969,48253.26953,48370.78516,51948.96875,51290.13672,54204.92969,45115.09375,43241.61719,45269.02734,44454.84375,47093.85156,47213.5,45290.58984,49631.24219,45137.76953,46188.45313,46339.76172,47093.85156,49705.33203,48824.42578,49631.24219,45137.76953,46188.45313,46339.76172,47093.85156,49705.33203,48824.42578,53891300112.0,53443887451.0,45910946382.0,351000000000.0,54506565949.0,63695521388.0,106000000000.0
3/3/2021,48415.81641,52535.13672,48274.32031,50538.24219,50538.24219,53220811975.0,49612.10547,45159.50391,46194.01563,46344.77344,47180.46484,49709.08203,48835.08594,50127.51172,49784.01563,46716.42969,48253.26953,48370.78516,51948.96875,51290.13672,47228.84375,45115.09375,43241.61719,45269.02734,44454.84375,47093.85156,47213.5,48378.98828,49631.24219,45137.76953,46188.45313,46339.76172,47093.85156,49705.33203,48378.98828,49631.24219,45137.76953,46188.45313,46339.76172,47093.85156,49705.33203,47530897720.0,53891300112.0,53443887451.0,45910946382.0,351000000000.0,54506565949.0,63695521388.0
3/4/2021,50522.30469,51735.08984,47656.92969,48561.16797,48561.16797,52343816680.0,48415.81641,49612.10547,45159.50391,46194.01563,46344.77344,47180.46484,49709.08203,52535.13672,50127.51172,49784.01563,46716.42969,48253.26953,48370.78516,51948.96875,48274.32031,47228.84375,45115.09375,43241.61719,45269.02734,44454.84375,47093.85156,50538.24219,48378.98828,49631.24219,45137.76953,46188.45313,46339.76172,47093.85156,50538.24219,48378.98828,49631.24219,45137.76953,46188.45313,46339.76172,47093.85156,53220811975.0,47530897720.0,53891300112.0,53443887451.0,45910946382.0,351000000000.0,54506565949.0
3/5/2021,48527.03125,49396.42969,46542.51563,48927.30469,48927.30469,48625928883.0,50522.30469,48415.81641,49612.10547,45159.50391,46194.01563,46344.77344,47180.46484,51735.08984,52535.13672,50127.51172,49784.01563,46716.42969,48253.26953,48370.78516,47656.92969,48274.32031,47228.84375,45115.09375,43241.61719,45269.02734,44454.84375,48561.16797,50538.24219,48378.98828,49631.24219,45137.76953,46188.45313,46339.76172,48561.16797,50538.24219,48378.98828,49631.24219,45137.76953,46188.45313,46339.76172,52343816680.0,53220811975.0,47530897720.0,53891300112.0,53443887451.0,45910946382.0,351000000000.0
3/6/2021,48899.23047,49147.21875,47257.52734,48912.38281,48912.38281,34363564661.0,48527.03125,50522.30469,48415.81641,49612.10547,45159.50391,46194.01563,46344.77344,49396.42969,51735.08984,52535.13672,50127.51172,49784.01563,46716.42969,48253.26953,46542.51563,47656.92969,48274.32031,47228.84375,45115.09375,43241.61719,45269.02734,48927.30469,48561.16797,50538.24219,48378.98828,49631.24219,45137.76953,46188.45313,48927.30469,48561.16797,50538.24219,48378.98828,49631.24219,45137.76953,46188.45313,48625928883.0,52343816680.0,53220811975.0,47530897720.0,53891300112.0,53443887451.0,45910946382.0
3/7/2021,48918.67969,51384.36719,48918.67969,51206.69141,51206.69141,43137459378.0,48899.23047,48527.03125,50522.30469,48415.81641,49612.10547,45159.50391,46194.01563,49147.21875,49396.42969,51735.08984,52535.13672,50127.51172,49784.01563,46716.42969,47257.52734,46542.51563,47656.92969,48274.32031,47228.84375,45115.09375,43241.61719,48912.38281,48927.30469,48561.16797,50538.24219,48378.98828,49631.24219,45137.76953,48912.38281,48927.30469,48561.16797,50538.24219,48378.98828,49631.24219,45137.76953,34363564661.0,48625928883.0,52343816680.0,53220811975.0,47530897720.0,53891300112.0,53443887451.0
3/8/2021,51174.11719,52314.07031,49506.05469,52246.52344,52246.52344,48597428048.0,48918.67969,48899.23047,48527.03125,50522.30469,48415.81641,49612.10547,45159.50391,51384.36719,49147.21875,49396.42969,51735.08984,52535.13672,50127.51172,49784.01563,48918.67969,47257.52734,46542.51563,47656.92969,48274.32031,47228.84375,45115.09375,51206.69141,48912.38281,48927.30469,48561.16797,50538.24219,48378.98828,49631.24219,51206.69141,48912.38281,48927.30469,48561.16797,50538.24219,48378.98828,49631.24219,43137459378.0,34363564661.0,48625928883.0,52343816680.0,53220811975.0,47530897720.0,53891300112.0
3/9/2021,52272.96875,54824.11719,51981.83203,54824.11719,54824.11719,50912227385.0,51174.11719,48918.67969,48899.23047,48527.03125,50522.30469,48415.81641,49612.10547,52314.07031,51384.36719,49147.21875,49396.42969,51735.08984,52535.13672,50127.51172,49506.05469,48918.67969,47257.52734,46542.51563,47656.92969,48274.32031,47228.84375,52246.52344,51206.69141,48912.38281,48927.30469,48561.16797,50538.24219,48378.98828,52246.52344,51206.69141,48912.38281,48927.30469,48561.16797,50538.24219,48378.98828,48597428048.0,43137459378.0,34363564661.0,48625928883.0,52343816680.0,53220811975.0,47530897720.0
3/10/2021,54824.01172,57258.25391,53290.89063,56008.55078,56008.55078,57295577614.0,52272.96875,51174.11719,48918.67969,48899.23047,48527.03125,50522.30469,48415.81641,54824.11719,52314.07031,51384.36719,49147.21875,49396.42969,51735.08984,52535.13672,51981.83203,49506.05469,48918.67969,47257.52734,46542.51563,47656.92969,48274.32031,54824.11719,52246.52344,51206.69141,48912.38281,48927.30469,48561.16797,50538.24219,54824.11719,52246.52344,51206.69141,48912.38281,48927.30469,48561.16797,50538.24219,50912227385.0,48597428048.0,43137459378.0,34363564661.0,48625928883.0,52343816680.0,53220811975.0
3/11/2021,55963.17969,58091.0625,54484.59375,57805.12109,57805.12109,56772343595.0,54824.01172,52272.96875,51174.11719,48918.67969,48899.23047,48527.03125,50522.30469,57258.25391,54824.11719,52314.07031,51384.36719,49147.21875,49396.42969,51735.08984,53290.89063,51981.83203,49506.05469,48918.67969,47257.52734,46542.51563,47656.92969,56008.55078,54824.11719,52246.52344,51206.69141,48912.38281,48927.30469,48561.16797,56008.55078,54824.11719,52246.52344,51206.69141,48912.38281,48927.30469,48561.16797,57295577614.0,50912227385.0,48597428048.0,43137459378.0,34363564661.0,48625928883.0,52343816680.0
3/12/2021,57821.21875,57996.62109,55376.64844,57332.08984,57332.08984,55689944702.0,55963.17969,54824.01172,52272.96875,51174.11719,48918.67969,48899.23047,48527.03125,58091.0625,57258.25391,54824.11719,52314.07031,51384.36719,49147.21875,49396.42969,54484.59375,53290.89063,51981.83203,49506.05469,48918.67969,47257.52734,46542.51563,57805.12109,56008.55078,54824.11719,52246.52344,51206.69141,48912.38281,48927.30469,57805.12109,56008.55078,54824.11719,52246.52344,51206.69141,48912.38281,48927.30469,56772343595.0,57295577614.0,50912227385.0,48597428048.0,43137459378.0,34363564661.0,48625928883.0
3/13/2021,57343.37109,61683.86328,56217.97266,61243.08594,61243.08594,60669829814.0,57821.21875,55963.17969,54824.01172,52272.96875,51174.11719,48918.67969,48899.23047,57996.62109,58091.0625,57258.25391,54824.11719,52314.07031,51384.36719,49147.21875,55376.64844,54484.59375,53290.89063,51981.83203,49506.05469,48918.67969,47257.52734,57332.08984,57805.12109,56008.55078,54824.11719,52246.52344,51206.69141,48912.38281,57332.08984,57805.12109,56008.55078,54824.11719,52246.52344,51206.69141,48912.38281,55689944702.0,56772343595.0,57295577614.0,50912227385.0,48597428048.0,43137459378.0,34363564661.0
3/14/2021,61221.13281,61597.91797,59302.31641,59302.31641,59302.31641,43901225564.0,57343.37109,57821.21875,55963.17969,54824.01172,52272.96875,51174.11719,48918.67969,61683.86328,57996.62109,58091.0625,57258.25391,54824.11719,52314.07031,51384.36719,56217.97266,55376.64844,54484.59375,53290.89063,51981.83203,49506.05469,48918.67969,61243.08594,57332.08984,57805.12109,56008.55078,54824.11719,52246.52344,51206.69141,61243.08594,57332.08984,57805.12109,56008.55078,54824.11719,52246.52344,51206.69141,60669829814.0,55689944702.0,56772343595.0,57295577614.0,50912227385.0,48597428048.0,43137459378.0
3/15/2021,59267.42969,60540.99219,55393.16406,55907.19922,55907.19922,66419369890.0,61221.13281,57343.37109,57821.21875,55963.17969,54824.01172,52272.96875,51174.11719,61597.91797,61683.86328,57996.62109,58091.0625,57258.25391,54824.11719,52314.07031,59302.31641,56217.97266,55376.64844,54484.59375,53290.89063,51981.83203,49506.05469,59302.31641,61243.08594,57332.08984,57805.12109,56008.55078,54824.11719,52246.52344,59302.31641,61243.08594,57332.08984,57805.12109,56008.55078,54824.11719,52246.52344,43901225564.0,60669829814.0,55689944702.0,56772343595.0,57295577614.0,50912227385.0,48597428048.0
3/16/2021,55840.78516,56833.17969,53555.02734,56804.90234,56804.90234,59749798599.0,59267.42969,61221.13281,57343.37109,57821.21875,55963.17969,54824.01172,52272.96875,60540.99219,61597.91797,61683.86328,57996.62109,58091.0625,57258.25391,54824.11719,55393.16406,59302.31641,56217.97266,55376.64844,54484.59375,53290.89063,51981.83203,55907.19922,59302.31641,61243.08594,57332.08984,57805.12109,56008.55078,54824.11719,55907.19922,59302.31641,61243.08594,57332.08984,57805.12109,56008.55078,54824.11719,66419369890.0,43901225564.0,60669829814.0,55689944702.0,56772343595.0,57295577614.0,50912227385.0
3/17/2021,56825.82813,58969.81641,54528.62891,58870.89453,58870.89453,60258313191.0,55840.78516,59267.42969,61221.13281,57343.37109,57821.21875,55963.17969,54824.01172,56833.17969,60540.99219,61597.91797,61683.86328,57996.62109,58091.0625,57258.25391,53555.02734,55393.16406,59302.31641,56217.97266,55376.64844,54484.59375,53290.89063,56804.90234,55907.19922,59302.31641,61243.08594,57332.08984,57805.12109,56008.55078,56804.90234,55907.19922,59302.31641,61243.08594,57332.08984,57805.12109,56008.55078,59749798599.0,66419369890.0,43901225564.0,60669829814.0,55689944702.0,56772343595.0,57295577614.0
3/18/2021,58893.07813,60116.25,54253.57813,57858.92188,57858.92188,55746041000.0,56825.82813,55840.78516,59267.42969,61221.13281,57343.37109,57821.21875,55963.17969,58969.81641,56833.17969,60540.99219,61597.91797,61683.86328,57996.62109,58091.0625,54528.62891,53555.02734,55393.16406,59302.31641,56217.97266,55376.64844,54484.59375,58870.89453,56804.90234,55907.19922,59302.31641,61243.08594,57332.08984,57805.12109,58870.89453,56804.90234,55907.19922,59302.31641,61243.08594,57332.08984,57805.12109,60258313191.0,59749798599.0,66419369890.0,43901225564.0,60669829814.0,55689944702.0,56772343595.0
3/19/2021,57850.44141,59498.375,56643.70313,58346.65234,58346.65234,49063873786.0,58893.07813,56825.82813,55840.78516,59267.42969,61221.13281,57343.37109,57821.21875,60116.25,58969.81641,56833.17969,60540.99219,61597.91797,61683.86328,57996.62109,54253.57813,54528.62891,53555.02734,55393.16406,59302.31641,56217.97266,55376.64844,57858.92188,58870.89453,56804.90234,55907.19922,59302.31641,61243.08594,57332.08984,57858.92188,58870.89453,56804.90234,55907.19922,59302.31641,61243.08594,57332.08984,55746041000.0,60258313191.0,59749798599.0,66419369890.0,43901225564.0,60669829814.0,55689944702.0
3/20/2021,58332.26172,60031.28516,58213.29688,58313.64453,58313.64453,50361731222.0,57850.44141,58893.07813,56825.82813,55840.78516,59267.42969,61221.13281,57343.37109,59498.375,60116.25,58969.81641,56833.17969,60540.99219,61597.91797,61683.86328,56643.70313,54253.57813,54528.62891,53555.02734,55393.16406,59302.31641,56217.97266,58346.65234,57858.92188,58870.89453,56804.90234,55907.19922,59302.31641,61243.08594,58346.65234,57858.92188,58870.89453,56804.90234,55907.19922,59302.31641,61243.08594,49063873786.0,55746041000.0,60258313191.0,59749798599.0,66419369890.0,43901225564.0,60669829814.0
3/21/2021,58309.91406,58767.89844,56005.61719,57523.42188,57523.42188,51943414539.0,58332.26172,57850.44141,58893.07813,56825.82813,55840.78516,59267.42969,61221.13281,60031.28516,59498.375,60116.25,58969.81641,56833.17969,60540.99219,61597.91797,58213.29688,56643.70313,54253.57813,54528.62891,53555.02734,55393.16406,59302.31641,58313.64453,58346.65234,57858.92188,58870.89453,56804.90234,55907.19922,59302.31641,58313.64453,58346.65234,57858.92188,58870.89453,56804.90234,55907.19922,59302.31641,50361731222.0,49063873786.0,55746041000.0,60258313191.0,59749798599.0,66419369890.0,43901225564.0
3/22/2021,57517.89063,58471.48047,54288.15625,54529.14453,54529.14453,56521454974.0,58309.91406,58332.26172,57850.44141,58893.07813,56825.82813,55840.78516,59267.42969,58767.89844,60031.28516,59498.375,60116.25,58969.81641,56833.17969,60540.99219,56005.61719,58213.29688,56643.70313,54253.57813,54528.62891,53555.02734,55393.16406,57523.42188,58313.64453,58346.65234,57858.92188,58870.89453,56804.90234,55907.19922,57523.42188,58313.64453,58346.65234,57858.92188,58870.89453,56804.90234,55907.19922,51943414539.0,50361731222.0,49063873786.0,55746041000.0,60258313191.0,59749798599.0,66419369890.0
3/23/2021,54511.66016,55985.44141,53470.69531,54738.94531,54738.94531,56435023914.0,57517.89063,58309.91406,58332.26172,57850.44141,58893.07813,56825.82813,55840.78516,58471.48047,58767.89844,60031.28516,59498.375,60116.25,58969.81641,56833.17969,54288.15625,56005.61719,58213.29688,56643.70313,54253.57813,54528.62891,53555.02734,54529.14453,57523.42188,58313.64453,58346.65234,57858.92188,58870.89453,56804.90234,54529.14453,57523.42188,58313.64453,58346.65234,57858.92188,58870.89453,56804.90234,56521454974.0,51943414539.0,50361731222.0,49063873786.0,55746041000.0,60258313191.0,59749798599.0
